marca,modelo,ano,quilometragem,preco,combustivel,car_documents,tipo,transmissão,year_range,km's driven_range
Daihatsu,Hijet,2013,95000.0,1800000,Gasolina,Original,Nacional,Automatic,4,4
Mitsubishi,Minica,2007,133500.0,1300000,Gasolina,Original,Importado,Manual,2,5
Toyota,Corolla XLI,2011,53000.0,2400000,Gasolina,Duplicate,Nacional,Manual,3,2
Honda,City Vario,2005,114000.0,1670000,Gasolina,Original,Nacional,Automatic,2,4
Honda,City IVTEC,2018,29500.0,4050000,Gasolina,Original,Nacional,Automatic,5,1
Toyota,Passo,2017,120000.0,3800000,Gasolina,Original,Importado,Automatic,5,4
Mitsubishi,Minicab Bravo,2011,64000.0,1515000,Gasolina,Original,Importado,Automatic,3,3
Suzuki,Swift,2018,60000.0,2650000,Gasolina,Original,Nacional,Automatic,5,2
Daihatsu,Move,2014,110000.0,2350000,Gasolina,Original,Importado,Automatic,4,4
Suzuki,Bolan,2018,40000.0,1350000,Gasolina,Original,Nacional,Manual,5,2
Honda,Civic Prosmetic,2010,185000.0,1750000,Gasolina,Original,Importado,Manual,3,7
Suzuki,Swift,2013,85000.0,1700000,Gasolina,Original,Nacional,Manual,4,3
Honda,City IVTEC,2022,18000.0,4600000,Gasolina,Original,Nacional,Manual,6,1
Changan,Alsvin,2022,22000.0,3880000,Gasolina,Original,Importado,Automatic,6,1
Suzuki,Wagon R,2018,105000.0,2050000,Gasolina,Original,Nacional,Manual,5,4
Toyota,Passo,2019,46000.0,4500000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Wagon R,2019,72000.0,2450000,Gasolina,Original,Nacional,Manual,5,3
Mitsubishi,Lancer,2005,241457.0,1200000,Gasolina,Original,Nacional,Automatic,2,10
Suzuki,Alto,2022,25000.0,2500000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Altis Grande,2015,64000.0,4000000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Cultus VXR,2016,80000.0,1900000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Hijet,2014,79700.0,1750000,Gasolina,Original,Importado,Automatic,4,3
Honda,City IVTEC,2015,142000.0,2695000,Gasolina,Original,Nacional,Manual,4,5
Honda,Civic Prosmetic,2013,180000.0,3075000,Gasolina,Original,Nacional,Manual,4,6
Honda,Civic Prosmetic,2015,123000.0,3520000,Gasolina,Original,Nacional,Automatic,4,5
Suzuki,Alto,2019,79000.0,2408000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Bolan,2017,50000.0,1580000,Gasolina,Original,Nacional,Manual,5,2
Honda,Civic Prosmetic,2007,133000.0,1750000,Gasolina,Original,Nacional,Manual,2,5
Changan,Alsvin,2021,39000.0,3750000,Gasolina,Original,Nacional,Automatic,6,2
Toyota,Altis Grande,2016,85125.0,4700000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Corolla XLI,2011,91000.0,2150000,Gasolina,Original,Nacional,Manual,3,4
Hyundai,Santro,2006,127856.0,843000,Gasolina,Original,Nacional,Manual,2,5
Toyota,Altis Grande,2017,122896.0,4800000,Gasolina,Original,Importado,Automatic,5,5
Daihatsu,Hijet,2013,12345.0,1480000,Gasolina,Original,Importado,Automatic,4,1
Suzuki,Alto,2012,350000.0,1200000,Gasolina,Original,Nacional,Manual,3,12
Honda,City IVTEC,2019,80000.0,3550000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Mira,2012,85000.0,2250000,Gasolina,Original,Importado,Automatic,3,3
Hyundai,Santro,2006,100000.0,1025000,Gasolina,Original,Importado,Manual,2,4
Honda,City Aspire,2019,43000.0,3700000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Mehran VXR,2018,52000.0,1370000,Gasolina,Original,Nacional,Manual,5,2
Daihatsu,Cuore,2008,90000.0,1100000,Gasolina,Original,Nacional,Automatic,2,3
KIA,Spectra,2002,12345.0,750000,Gasolina,Original,Importado,Manual,1,1
Daihatsu,Move,2011,94000.0,1750000,Gasolina,Original,Importado,Automatic,3,4
Honda,City Aspire,2016,100000.0,3175000,Gasolina,Original,Nacional,Manual,4,4
Toyota,Yaris,2021,49000.0,4290000,Gasolina,Original,Nacional,Automatic,6,2
Toyota,Corrolla Altis,2016,90000.0,3795000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Cultus VXR,2007,123456.0,970000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Wagon R,2015,85000.0,2300000,Gasolina,Original,Importado,Automatic,4,3
Daihatsu,Mira,2007,110000.0,1750000,Gasolina,Original,Importado,Automatic,2,4
Suzuki,Wagon R,2018,105000.0,2250000,Gasolina,Original,Importado,Manual,5,4
Suzuki,Swift,2013,113000.0,1800000,Gasolina,Original,Nacional,Manual,4,4
Honda,City IVTEC,2010,98000.0,2300000,Gasolina,Original,Importado,Manual,3,4
Suzuki,Cultus VXR,2012,90000.0,1260000,Gasolina,Original,Nacional,Manual,3,3
Honda,Civic Prosmetic,2007,252700.0,1650000,Gasolina,Original,Nacional,Automatic,2,10
KIA,Picanto,2021,25000.0,2300000,Gasolina,Original,Importado,Manual,6,1
Daihatsu,Mira,2020,42000.0,3675000,Gasolina,Original,Importado,Automatic,5,2
Suzuki,Bolan,2013,99000.0,820000,Gasolina,Original,Importado,Manual,4,4
Hyundai,Santro,2002,183000.0,770000,Gasolina,Original,Importado,Manual,1,7
Toyota,Corrolla Altis,2019,56000.0,4900000,Gasolina,Original,Nacional,Automatic,5,2
Honda,Civic Prosmetic,2015,9999.0,4550000,Gasolina,Original,Nacional,Automatic,4,1
Suzuki,Swift,2011,100000.0,1780000,Gasolina,Original,Importado,Automatic,3,4
Daihatsu,Mira,2013,75000.0,2100000,Gasolina,Original,Importado,Automatic,4,3
FAW,V2,2016,99000.0,1190000,Gasolina,Original,Nacional,Manual,4,4
Honda,Civic Prosmetic,2012,112000.0,3400000,Gasolina,Original,Nacional,Automatic,3,4
Suzuki,Alto,2010,93000.0,1200000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Swift,2012,82000.0,1885000,Gasolina,Original,Nacional,Manual,3,3
Toyota,Yaris,2021,41000.0,4100000,Gasolina,Original,Nacional,Automatic,6,2
Daihatsu,Move,2020,27000.0,3750000,Gasolina,Original,Importado,Automatic,5,1
Suzuki,Cultus VXR,2016,90000.0,1650000,Gasolina,Original,Nacional,Manual,4,3
Daihatsu,Cuore,2006,50000.0,620000,Gasolina,Original,Nacional,Manual,2,2
Hyundai,Santro,2003,152000.0,715000,Gasolina,Original,Nacional,Manual,1,6
Honda,Civic Oriel,2017,70000.0,4395000,Gasolina,Original,Nacional,Automatic,5,3
Suzuki,Ravi,2011,10000.0,1100000,GNV,Original,Importado,Manual,3,1
Daihatsu,Mira,2006,105155.0,950000,Gasolina,Original,Importado,Manual,2,4
Honda,City Aspire,2017,51000.0,3250000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Altis Grande,2015,94881.0,3850000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Bolan,2012,8000.0,775000,Gasolina,Original,Nacional,Manual,3,1
Daihatsu,Move,2019,72000.0,2690000,Gasolina,Original,Importado,Automatic,5,3
FAW,X-PV,2016,190000.0,1095000,Gasolina,Original,Nacional,Manual,4,7
Toyota,Corolla XLI,2011,85000.0,2075000,Gasolina,Original,Nacional,Manual,3,3
Honda,City IDSI,2006,29000.0,1720000,Gasolina,Original,Nacional,Manual,2,1
Honda,Civic Prosmetic,2013,108000.0,3580000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Alto,2010,178526.0,1000000,GNV,Original,Nacional,Manual,3,6
Suzuki,Alto,2021,60462.0,2250000,Gasolina,Original,Nacional,Manual,6,3
Daihatsu,Cuore,2010,250956.0,1000000,Gasolina,Original,Nacional,Manual,3,10
Suzuki,Swift,2015,107000.0,2230000,Gasolina,Original,Nacional,Manual,4,4
Chevrolet,Exclusive,2005,100000.0,750000,Gasolina,Original,Importado,Manual,2,4
Suzuki,Wagon R,2023,9000.0,3100000,Gasolina,Original,Nacional,Manual,6,1
Honda,City IVTEC,2019,75000.0,3315000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Corrolla Altis,2016,91000.0,3570000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Cultus VXR,2014,149999.0,1400000,Gasolina,Original,Nacional,Manual,4,5
FAW,X-PV,2014,76777.0,750000,Gasolina,Original,Importado,Manual,4,3
Honda,Civic Oriel,2010,92375.0,2650000,Gasolina,Original,Nacional,Automatic,3,4
Daihatsu,Mira,2013,154000.0,2245000,Gasolina,Original,Importado,Automatic,4,6
Suzuki,Swift,2017,75000.0,1850000,Gasolina,Original,Nacional,Manual,5,3
Chevrolet,Exclusive,2003,120000.0,700000,Gasolina,Original,Importado,Manual,1,4
Suzuki,Mehran VXR,2006,78500.0,450000,Gasolina,Original,Nacional,Manual,2,3
Hyundai,Santro,2004,145000.0,740000,Gasolina,Original,Nacional,Manual,1,5
Mitsubishi,Lancer,2006,285000.0,1410000,Gasolina,Original,Importado,Automatic,2,10
Suzuki,Alto,2022,7800.0,2465000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Corolla XLI,2002,255000.0,1480000,Gasolina,Original,Nacional,Automatic,1,10
Honda,Civic Prosmetic,2000,91574.0,990000,Gasolina,Original,Importado,Automatic,1,4
Honda,Civic Prosmetic,2004,80000.0,1375000,Gasolina,Original,Importado,Automatic,1,3
Suzuki,Mehran VXR,2016,1234.0,1050000,Gasolina,Original,Nacional,Manual,4,1
KIA,Picanto,2021,28000.0,3050000,Gasolina,Original,Nacional,Automatic,6,1
Daihatsu,Mira,2021,67000.0,3450000,Gasolina,Original,Importado,Automatic,6,3
KIA,Sportage,2002,190000.0,1400000,Gasolina,Original,Importado,Manual,1,7
Honda,City IVTEC,2017,35000.0,3700000,Gasolina,Original,Nacional,Automatic,5,2
KIA,Picanto,2022,6100.0,2750000,Gasolina,Original,Nacional,Manual,6,1
Honda,Civic Prosmetic,2016,125000.0,4150000,Gasolina,Original,Nacional,Automatic,4,5
KIA,Classic,2001,12345.0,485000,Gasolina,Original,Nacional,Manual,1,1
Suzuki,Wagon R,2014,200000.0,1800000,Gasolina,Original,Importado,Manual,4,7
Toyota,Yaris,2021,41000.0,4450000,Gasolina,Original,Nacional,Automatic,6,2
Suzuki,Wagon R,2018,59000.0,2190000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Wagon R,2023,3000.0,3150000,Gasolina,Original,Nacional,Manual,6,1
Hyundai,Santro,2003,160000.0,800000,Gasolina,Original,Nacional,Manual,1,6
Suzuki,Mehran VXR,2006,89700.0,600000,Gasolina,Original,Nacional,Manual,2,3
Suzuki,Mehran VXR,2007,69895.0,650000,Gasolina,Original,Importado,Manual,2,3
Suzuki,Every,2021,117000.0,2150000,Gasolina,Original,Importado,Automatic,6,4
FAW,X-PV,2016,130000.0,780000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Alto,2009,100000.0,800000,Gasolina,Original,Importado,Manual,3,4
Honda,City Vario,2002,100000.0,900000,Gasolina,Original,Nacional,Manual,1,4
Honda,Civic Oriel,2008,124000.0,2350000,Gasolina,Original,Nacional,Manual,2,5
Honda,City Aspire,2020,90000.0,4100000,Gasolina,Original,Nacional,Automatic,5,3
Toyota,Corrolla Altis,2017,33000.0,4700000,Gasolina,Original,Importado,Automatic,5,2
Honda,City Aspire,2018,104000.0,3650000,Gasolina,Original,Nacional,Automatic,5,4
Toyota,Altis Grande,2017,129000.0,4065000,Gasolina,Original,Nacional,Automatic,5,5
Suzuki,Alto,2004,200000.0,760000,Gasolina,Duplicate,Nacional,Manual,1,7
Hyundai,Santro,2006,123456.0,860000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Mehran VXR,2006,25000.0,700000,Gasolina,Original,Nacional,Manual,2,1
Suzuki,Cultus VXR,2012,80000.0,1350000,Gasolina,Original,Importado,Manual,3,3
Toyota,Altis Grande,2015,180000.0,4000000,Gasolina,Original,Nacional,Automatic,4,6
Toyota,Corolla GLI,2015,110000.0,2900000,Gasolina,Original,Nacional,Manual,4,4
Honda,Civic Prosmetic,2010,160000.0,1800000,Gasolina,Original,Nacional,Automatic,3,6
Suzuki,Wagon R,2019,114000.0,2650000,Gasolina,Original,Importado,Manual,5,4
Honda,City Aspire,2003,2003.0,1150000,Gasolina,Original,Importado,Manual,1,1
Hyundai,Santro,2004,200000.0,885000,Gasolina,Original,Nacional,Manual,1,7
Suzuki,Swift,2011,118000.0,1975000,Gasolina,Original,Importado,Manual,3,4
Suzuki,Mehran VXR,2017,150000.0,1175000,Gasolina,Original,Nacional,Manual,5,5
Suzuki,Bolan,2010,92584.0,750000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IVTEC,2013,150000.0,2570000,Gasolina,Original,Nacional,Manual,4,5
Toyota,Corrolla Altis,2016,113000.0,3800000,Gasolina,Original,Nacional,Automatic,4,4
Honda,City Vario,2005,100000.0,1500000,Gasolina,Original,Nacional,Automatic,2,4
Suzuki,Alto,2020,45000.0,2075000,Gasolina,Original,Nacional,Manual,5,2
Honda,Civic Prosmetic,2004,200000.0,1500000,Gasolina,Original,Nacional,Automatic,1,7
Hyundai,Santro,2006,145000.0,835000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Bolan,2008,40000.0,620000,Gasolina,Original,Nacional,Manual,2,2
Suzuki,Alto,2012,110000.0,1280000,Gasolina,Original,Nacional,Manual,3,4
Suzuki,Alto,2020,73445.0,2100000,Gasolina,Original,Nacional,Manual,5,3
Honda,City IVTEC,2014,83000.0,2975000,Gasolina,Original,Nacional,Automatic,4,3
KIA,Classic,2003,100000.0,550000,GNV,Original,Nacional,Manual,1,4
Daihatsu,Move,2015,105000.0,2795000,Gasolina,Original,Importado,Automatic,4,4
Toyota,Passo,2007,122000.0,1630000,Gasolina,Original,Importado,Automatic,2,5
Daihatsu,Cuore,2006,160000.0,1150000,Gasolina,Original,Importado,Automatic,2,6
Toyota,Corrolla Altis,2020,29000.0,4750000,Gasolina,Original,Nacional,Automatic,5,1
Suzuki,Alto,2007,200000.0,800000,GNV,Original,Nacional,Manual,2,7
FAW,V2,2016,88000.0,1370000,Gasolina,Original,Nacional,Manual,4,3
Honda,Civic Prosmetic,2015,83000.0,3885000,Gasolina,Original,Nacional,Automatic,4,3
Toyota,Corolla GLI,2015,190000.0,3350000,Gasolina,Original,Importado,Manual,4,7
Honda,City IDSI,2005,12345.0,1225000,Gasolina,Original,Importado,Manual,2,1
Suzuki,Wagon R,2019,53000.0,2290000,Gasolina,Original,Nacional,Manual,5,2
Daihatsu,Hijet,2012,126000.0,1450000,Gasolina,Original,Importado,Automatic,3,5
Honda,Civic Oriel,2001,95000.0,1050000,Gasolina,Original,Nacional,Manual,1,4
Honda,City Aspire,2016,122222.0,3450000,Gasolina,Original,Nacional,Automatic,4,5
Toyota,Yaris,2010,100000.0,1000000,Gasolina,Original,Nacional,Manual,3,4
Daihatsu,Mira,2007,180000.0,1600000,Gasolina,Original,Importado,Automatic,2,6
Suzuki,Every,2010,130000.0,1700000,Gasolina,Original,Importado,Automatic,3,5
Daihatsu,Move,2014,99000.0,2350000,Gasolina,Original,Importado,Automatic,4,4
Honda,City Aspire,2015,149998.0,2700000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Mehran VXR,2006,100000.0,400000,Gasolina,Original,Nacional,Manual,2,4
Honda,City IVTEC,2012,141760.0,2650000,Gasolina,Original,Nacional,Manual,3,5
FAW,X-PV,2015,10000.0,750000,Gasolina,Original,Importado,Manual,4,1
Suzuki,Mehran VXR,2009,96000.0,625000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IDSI,2007,136300.0,1995000,Gasolina,Original,Nacional,Manual,2,5
Suzuki,Bolan,2017,62240.0,1300000,Gasolina,Original,Nacional,Manual,5,3
Mitsubishi,Lancer,2006,50000.0,800000,Gasolina,Original,Importado,Automatic,2,2
Toyota,Corolla XLI,2011,92000.0,2200000,Gasolina,Original,Nacional,Manual,3,4
Toyota,Corolla XLI,2018,160000.0,4000000,Gasolina,Original,Nacional,Manual,5,6
Toyota,Yaris,2020,28000.0,3850000,Gasolina,Original,Nacional,Manual,5,1
Honda,City IVTEC,2018,71500.0,3100000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Cuore,2010,81000.0,1300000,Gasolina,Original,Nacional,Automatic,3,3
Suzuki,Alto,2011,160000.0,1150000,Gasolina,Original,Nacional,Manual,3,6
Suzuki,Swift,2018,65000.0,2545000,Gasolina,Original,Nacional,Manual,5,3
Daihatsu,Mira,2013,122000.0,1650000,Gasolina,Original,Importado,Automatic,4,5
Honda,City IVTEC,2015,101000.0,3200000,Gasolina,Original,Nacional,Automatic,4,4
Honda,City IVTEC,2015,84000.0,2820000,Gasolina,Original,Nacional,Automatic,4,3
Suzuki,Ravi,2007,68000.0,950000,Gasolina,Original,Importado,Manual,2,3
Honda,City IVTEC,2019,37000.0,3685000,Gasolina,Original,Nacional,Manual,5,2
Hyundai,Santro,2000,190000.0,600000,Gasolina,Original,Importado,Manual,1,7
Mitsubishi,Ek Wagon,2013,88000.0,2350000,Gasolina,Original,Importado,Automatic,4,3
Honda,Civic Oriel,2017,38000.0,4900000,Gasolina,Original,Nacional,Automatic,5,2
Honda,Civic Prosmetic,2008,130000.0,1960000,Gasolina,Original,Nacional,Automatic,2,5
KIA,Classic,2003,100000.0,455000,Gasolina,Original,Importado,Manual,1,4
Toyota,Corrolla Altis,2017,35000.0,4800000,Gasolina,Original,Nacional,Automatic,5,2
Suzuki,Wagon R,2018,55000.0,2385000,Gasolina,Original,Nacional,Manual,5,2
KIA,Picanto,2021,29600.0,2985000,Gasolina,Original,Nacional,Automatic,6,1
Suzuki,Bolan,2009,320000.0,800000,Gasolina,Original,Nacional,Manual,3,11
Suzuki,Bolan,2022,19950.0,1990000,Gasolina,Original,Nacional,Manual,6,1
Honda,Civic Oriel,2011,87000.0,2360000,Gasolina,Original,Nacional,Automatic,3,3
Mitsubishi,Lancer,2004,180000.0,1270000,Gasolina,Original,Importado,Manual,1,6
Suzuki,Wagon R,2019,54000.0,2250000,Gasolina,Original,Nacional,Manual,5,2
Honda,Civic Prosmetic,2013,108000.0,3600000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Bolan,2013,20000.0,850000,Gasolina,Original,Nacional,Manual,4,1
Suzuki,Alto,2003,185000.0,595000,Gasolina,Duplicate,Nacional,Manual,1,7
Toyota,Corolla XLI,2019,43000.0,4050000,Gasolina,Original,Nacional,Manual,5,2
Honda,City IVTEC,2019,96000.0,3950000,Gasolina,Original,Nacional,Automatic,5,4
Toyota,Corrolla Altis,2002,315000.0,1750000,Gasolina,Original,Nacional,Automatic,1,11
Suzuki,Mehran VXR,2019,33300.0,1250000,Gasolina,Original,Nacional,Manual,5,2
Mitsubishi,Minicab Bravo,2020,143143.0,1900000,Gasolina,Original,Importado,Manual,5,5
Toyota,Passo,2010,122000.0,2400000,Gasolina,Original,Importado,Automatic,3,5
Honda,Civic Prosmetic,2005,100000.0,1550000,Gasolina,Original,Importado,Automatic,2,4
Suzuki,Swift,2021,75000.0,2500000,Gasolina,Original,Nacional,Manual,6,3
Suzuki,Bolan,2014,12345.0,1050000,Gasolina,Original,Nacional,Manual,4,1
Hyundai,Santro,2006,85745.0,745000,Gasolina,Original,Nacional,Manual,2,3
Suzuki,Alto,2008,100000.0,710000,Gasolina,Original,Nacional,Manual,2,4
Daihatsu,Cuore,2007,99999.0,760000,Gasolina,Original,Importado,Manual,2,4
Hyundai,Santro,2006,262457.0,900000,Gasolina,Original,Importado,Manual,2,10
Suzuki,Mehran VXR,2006,34000.0,570000,Gasolina,Original,Nacional,Manual,2,2
FAW,X-PV,2015,123456.0,780000,Gasolina,Original,Nacional,Manual,4,5
Toyota,Corolla GLI,2010,100000.0,2200000,Gasolina,Original,Nacional,Manual,3,4
Honda,Civic Prosmetic,2010,96000.0,2725000,Gasolina,Original,Nacional,Automatic,3,4
Honda,City IVTEC,2020,99008.0,4000000,Gasolina,Original,Nacional,Automatic,5,4
Toyota,Corolla XLI,2009,75000.0,1950000,Gasolina,Original,Nacional,Manual,3,3
Mitsubishi,Minica,2011,75000.0,1150000,Gasolina,Original,Importado,Manual,3,3
Daihatsu,Mira,2014,87000.0,2385000,Gasolina,Original,Importado,Automatic,4,3
Daihatsu,Mira,2019,150000.0,2500000,Gasolina,Original,Importado,Manual,5,5
Honda,Civic Oriel,2013,144000.0,2530000,Gasolina,Original,Nacional,Manual,4,5
Suzuki,Swift,2010,150000.0,1800000,Gasolina,Original,Importado,Manual,3,5
Toyota,Corrolla Altis,2012,150000.0,3325000,Gasolina,Original,Nacional,Automatic,3,5
Daihatsu,Cuore,2005,210000.0,650000,Gasolina,Original,Nacional,Manual,2,7
KIA,Spectra,2002,1234.0,520000,Gasolina,Original,Importado,Manual,1,1
Suzuki,Alto,2021,25000.0,2370000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Corolla XLI,2007,45000.0,1950000,Gasolina,Original,Nacional,Manual,2,2
Hyundai,Santro,2001,200000.0,600000,Gasolina,Original,Nacional,Manual,1,7
Daihatsu,Mira,2013,98000.0,2350000,Gasolina,Original,Importado,Automatic,4,4
Honda,Civic Prosmetic,2007,140000.0,1575000,Gasolina,Original,Nacional,Automatic,2,5
Suzuki,Alto,2014,54000.0,2450000,Gasolina,Original,Importado,Automatic,4,2
KIA,Spectra,2002,220000.0,2000000,Gasolina,Original,Importado,Automatic,1,8
Daihatsu,Move,2014,12345.0,1875000,Gasolina,Original,Importado,Automatic,4,1
Toyota,Corolla GLI,2011,150000.0,2300000,Gasolina,Original,Importado,Manual,3,5
Daihatsu,Cuore,2007,85000.0,685000,Gasolina,Original,Nacional,Manual,2,3
Toyota,Corolla GLI,2018,130000.0,4200000,Gasolina,Original,Importado,Manual,5,5
Suzuki,Mehran VXR,2011,65000.0,885000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Bolan,2009,100000.0,710000,Gasolina,Original,Nacional,Manual,3,4
Honda,City IVTEC,2019,42000.0,3525000,Gasolina,Original,Nacional,Manual,5,2
Honda,City IVTEC,2009,86000.0,2100000,Gasolina,Original,Nacional,Manual,3,3
Suzuki,Cultus VXR,2022,60000.0,3200000,Gasolina,Original,Nacional,Automatic,6,2
FAW,V2,2015,83000.0,1585000,Gasolina,Original,Importado,Manual,4,3
Toyota,Corolla XLI,2011,150000.0,1750000,Gasolina,Original,Nacional,Manual,3,5
Daihatsu,Mira,2018,75000.0,3100000,Gasolina,Original,Importado,Automatic,5,3
Suzuki,Every,2015,165000.0,1360000,Gasolina,Original,Importado,Automatic,4,6
Changan,Karvaan,2021,21000.0,2950000,Gasolina,Original,Nacional,Manual,6,1
FAW,X-PV,2018,80000.0,960000,Gasolina,Original,Nacional,Manual,5,3
Toyota,Corolla GLI,2011,123456.0,2250000,Gasolina,Original,Nacional,Manual,3,5
Hyundai,Santro,2005,130000.0,975000,Gasolina,Original,Nacional,Manual,2,5
Honda,City IVTEC,2020,56000.0,3650000,Gasolina,Original,Nacional,Manual,5,2
Toyota,Yaris,2020,57320.0,3470000,Gasolina,Original,Nacional,Manual,5,2
Suzuki,Cultus VXR,2003,53850.0,870000,Gasolina,Original,Importado,Manual,1,2
Honda,City Aspire,2017,108000.0,3600000,Gasolina,Original,Nacional,Automatic,5,4
Honda,City Vario,2007,100000.0,1850000,Gasolina,Original,Nacional,Automatic,2,4
Honda,City IVTEC,2018,67000.0,3800000,Gasolina,Original,Nacional,Automatic,5,3
Daihatsu,Cuore,2010,238000.0,1000000,Gasolina,Original,Nacional,Manual,3,10
Suzuki,Every,2009,160000.0,1600000,Gasolina,Original,Importado,Automatic,3,6
Honda,City Aspire,2013,116000.0,2550000,Gasolina,Original,Nacional,Manual,4,4
FAW,V2,2016,70000.0,1215000,Gasolina,Original,Importado,Manual,4,3
Suzuki,Bolan,2009,100000.0,650000,Gasolina,Original,Nacional,Manual,3,4
Daihatsu,Mira,2016,70000.0,2550000,Gasolina,Original,Importado,Automatic,4,3
Suzuki,Swift,2011,186000.0,1695000,Gasolina,Original,Nacional,Manual,3,7
Honda,Civic Prosmetic,2011,130000.0,2370000,Gasolina,Original,Nacional,Automatic,3,5
Suzuki,Wagon R,2021,19000.0,2790000,Gasolina,Original,Nacional,Manual,6,1
Toyota,Corrolla Altis,2015,91000.0,3675000,Gasolina,Original,Nacional,Automatic,4,4
Suzuki,Every,2018,11111.0,1630000,Gasolina,Original,Importado,Automatic,5,1
